company,level,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,tag,basesalary,stockgrantvalue,bonus,gender,cityid,Educ,Race,Education,Company,Gender
Amazon,SDE III,Software Engineer,445000,"New York, NY",7,0,Distributed Systems (Back-End),185000,146000,114000,Male,10182,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,160000,"Seattle, WA",0,0,New Grad SWE 2020,112000,20000,26000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,315000,"Sunnyvale, CA",4,0,Full Stack,180000,75000,60000,Female,7472,1,White,Master's Degree,1,0
Amazon,L5,Software Engineer,160000,"Seattle, WA",6,5,Full Stack,144000,15000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,228000,"Reston, VA",20,4,Security,175000,53000,0,Male,11433,1,White,Master's Degree,1,1
Amazon,L4,Software Engineer,150000,"Irvine, CA",0,0,Production,116000,22000,13000,Male,7229,1,Two Or More,Master's Degree,1,1
Amazon,L4,Software Engineer,161000,"Seattle, WA",1,1,Full Stack,120000,6000,35000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L4,Software Engineer,128000,"Seattle, WA",2,2,Full Stack,112000,16000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,240000,"Seattle, WA",5,3,Distributed Systems (Back-End),150000,90000,0,Male,11527,1,Hispanic,Master's Degree,1,1
Amazon,L4,Software Engineer,163000,"Santa Barbara, CA",4,0,SDE,130000,22000,13000,Male,7433,0,Hispanic,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,165000,"Seattle, WA",3,1,Distributed Systems (Back-End),124000,30000,11000,Male,11527,0,Black,Bachelor's Degree,1,1
Amazon,SDE II,Software Engineer,215000,"Tempe, AZ",5,5,Production,140000,75000,0,Male,7053,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,173000,"Seattle, WA",1,1,Distributed Systems (Back-End),140000,18000,16000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,157000,"Seattle, WA",1,1,Full Stack,112000,33000,12000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,154000,"Seattle, WA",1,0,Distributed Systems (Back-End),123000,22000,9000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,3.00E+05,"Seattle, WA",14,6,Distributed Systems (Back-End),145000,155000,0,Male,11527,1,White,Master's Degree,1,1
Amazon,L4,Software Engineer,120000,"Sunnyvale, CA",0,0,Testing (SDET),120000,0,0,Male,7472,1,White,Master's Degree,1,1
Amazon,L5,Software Engineer,191000,"Seattle, WA",3,3,Distributed Systems (Back-End),144000,35000,12000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,278000,"Palo Alto, CA",2,0,Distributed Systems (Back-End),172000,75000,28000,Male,7351,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,154000,"Seattle, WA",1,1,Security,112000,20000,22000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,SDE I,Software Engineer,155000,"Seattle, WA",0,0,API Development (Back-End),116000,22000,13000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,145000,"Seattle, WA",1,1,Full Stack,112000,20000,13000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,152000,"Boston, MA",0,0,Full Stack,112000,26000,14000,Male,8816,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,140000,"Arlington, VA",0,0,Distributed Systems (Back-End),110000,20000,12000,Male,11342,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,155000,"Seattle, WA",4,2,Distributed Systems (Back-End),135000,19000,1000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,238000,"Seattle, WA",5,5,Distributed Systems (Back-End),149000,90000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L7,Software Engineer,468000,"Seattle, WA",15,8,Distributed Systems (Back-End),160000,308000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,138000,"Seattle, WA",0,0,DevOps,105000,19000,15000,Male,11527,0,Two Or More,Bachelor's Degree,1,1
Amazon,new grad,Software Engineer,166000,"Santa Barbara, CA",2,0,ML / AI,135000,20000,16000,Female,7433,1,Asian,Master's Degree,1,0
Amazon,L4,Software Engineer,142000,"Boston, MA",0,0,Full Stack,108000,20000,14000,Male,8816,0,White,Bachelor's Degree,1,1
Amazon,SDE I,Software Engineer,152000,"Seattle, WA",0,0,API Development (Back-End),116000,22000,13000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,238000,"Palo Alto, CA",5,4,Distributed Systems (Back-End),180000,58000,0,Female,7351,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,250000,"Seattle, WA",3,3,Distributed Systems (Back-End),160000,50000,43000,Female,11527,1,Two Or More,Master's Degree,1,0
Amazon,L5,Software Engineer,206000,"Nashville, TN",10,1,Full Stack,150000,35000,21000,Male,10919,1,White,Master's Degree,1,1
Amazon,L4,Software Engineer,235000,"Austin, TX",10,1,Web Development (Front-End),155000,56000,24000,Male,10965,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,150000,"Seattle, WA",0,0,University,116000,21000,13000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,210000,"Seattle, WA",5,1,DevOps,150000,44000,16000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,256000,"Seattle, WA",9,2,API Development (Back-End),153000,58000,45000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,195000,"Palo Alto, CA",1,0,Distributed Systems (Back-End),160000,20000,15000,Male,7351,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,188000,"New York, NY",2,0,Full Stack,164000,16000,8000,Male,10182,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,196000,"Boston, MA",7,2,Distributed Systems (Back-End),144000,40000,13000,Male,8816,0,White,Bachelor's Degree,1,1
Amazon,SDE I,Software Engineer,150000,"Seattle, WA",0,0,Distributed Systems (Back-End),116000,22000,13000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,217000,"Seattle, WA",4,4,Distributed Systems (Back-End),144000,73000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,210000,"Seattle, WA",7,6,Distributed Systems (Back-End),165000,45000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,SDE I,Software Engineer,169000,"San Diego, CA",4,0,API Development (Back-End),130000,22000,16000,Female,7416,0,Asian,Bachelor's Degree,1,0
Amazon,L6,Software Engineer,295000,"Seattle, WA",9,9,Full Stack,160000,135000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,23000,NA,4,2,API Development (Back-End),20000,0,3000,Male,13147,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,173000,"Seattle, WA",2,1,Full Stack,129000,30000,14000,Male,11527,0,Two Or More,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,205000,"Seattle, WA",2,2,Full Stack,145000,60000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,284000,"Sunnyvale, CA",4,0,Distributed Systems (Back-End),175000,61000,48000,Male,7472,1,Asian,Master's Degree,1,1
Amazon,L3,Software Engineer,173000,"Pittsburgh, PA",9,1,Mobile (iOS + Android),168000,0,5000,Male,10648,1,White,Master's Degree,1,1
Amazon,L6,Software Engineer,460000,"Sunnyvale, CA",18,0,Android,185000,150000,125000,Male,7472,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,171000,"Los Angeles, CA",2,0,Distributed Systems (Back-End),130000,23000,18000,Male,7275,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,152000,"Seattle, WA",0,0,Full Stack,116000,22000,14000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,151000,"Seattle, WA",4,2,Android,125000,14000,13000,Female,11527,0,White,Bachelor's Degree,1,0
Amazon,L4,Software Engineer,172000,"Seattle, WA",2,0,Full Stack,135000,19000,18000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,165000,"Seattle, WA",16,6,DevOps,125000,40000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,340000,"Seattle, WA",8,5,ML / AI,160000,180000,0,Male,11527,1,Two Or More,Master's Degree,1,1
Amazon,L4,Software Engineer,165000,"Seattle, WA",0,0,API Development (Back-End),116000,22000,27000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,150000,"Herndon, VA",0,0,Networking,116000,22000,13000,Male,11385,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,144000,"Seattle, WA",0,0,Distributed Systems (Back-End),112000,20000,12000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,231000,"San Francisco, CA",3,3,iOS,166000,52000,13000,Male,7419,0,White,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,293000,"Seattle, WA",5,5,ML / AI,160000,133000,0,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L6,Software Engineer,352000,"San Francisco, CA",9,4,API Development (Back-End),185000,144000,23000,Male,7419,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,153000,"Raleigh, NC",1,1,Full Stack,116000,21000,16000,Male,1317,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,188000,"Seattle, WA",6,6,Distributed Systems (Back-End),144000,44000,0,Male,11527,0,Black,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,173000,"Boston, MA",3,0,API Development (Back-End),130000,23000,20000,Male,8816,0,Asian,Bachelor's Degree,1,1
Amazon,4,Software Engineer,140000,"Seattle, WA",3,3,ML / AI,110000,30000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,147000,"Seattle, WA",1,1,API Development (Back-End),112000,20000,15000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE II,Software Engineer,270000,"Seattle, WA",6,2,Full Stack,160000,75000,38000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,250000,"Seattle, WA",10,6,API Development (Back-End),160000,90000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,2.00E+05,"Seattle, WA",4,4,API Development (Back-End),144000,56000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,225000,"California City, CA",5,4,Distributed Systems (Back-End),170000,45000,10000,Male,7120,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,158000,"Seattle, WA",2,0,Web Development (Front-End),125000,23000,11000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,160000,"Arlington, VA",2,0,Full Stack,115000,27000,18000,Male,11342,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,219000,"Sunnyvale, CA",5,1,Full Stack,148000,53000,19000,Male,7472,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,216000,"Redmond, WA",9,2,Aerospace,154000,50000,12000,Female,11521,0,White,Bachelor's Degree,1,0
Amazon,L5,Software Engineer,191000,"Seattle, WA",4,2,Distributed Systems (Back-End),159000,23000,9000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,467000,"Seattle, WA",10,2,Distributed Systems (Back-End),160000,307000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,220000,"Portland, OR",6,5,Distributed Systems (Back-End),148000,72000,0,Male,10522,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,228000,"Seattle, WA",10,7,Distributed Systems (Back-End),138000,90000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,292000,"Seattle, WA",6,6,Distributed Systems (Back-End),160000,132000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,3.00E+05,"New York, NY",10,8,Distributed Systems (Back-End),155000,145000,0,Male,10182,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,191000,"San Francisco, CA",5,0,Full Stack,142000,30000,19000,Male,7419,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,230000,"Palo Alto, CA",6,4,Distributed Systems (Back-End),165000,60000,0,Female,7351,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,222000,"Palo Alto, CA",5,2,Distributed Systems (Back-End),170000,37000,15000,Male,7351,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,179000,"Seattle, WA",2,1,Full Stack,130000,33000,16000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE I,Software Engineer,158000,"Seattle, WA",0,0,Full Stack,125000,21000,12000,Female,11527,0,White,Bachelor's Degree,1,0
Amazon,L4,Software Engineer,180000,"Boston, MA",2,0,Full Stack,140000,25000,15000,Male,8816,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,198000,"Seattle, WA",2,2,API Development (Back-End),144000,40000,14000,Male,11527,0,Two Or More,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,146000,"Seattle, WA",1,1,Full Stack,108000,18000,20000,Male,11527,0,Hispanic,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,270000,"Seattle, WA",15,5,API Development (Back-End),156000,114000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,Principal SDE,Software Engineer,6.00E+05,"Seattle, WA",20,4,Distributed Systems (Back-End),150000,450000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,156000,"Arlington, VA",1,1,AWS Service,112000,32000,12000,Male,11342,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,289000,"Seattle, WA",9,0,Full Stack,155000,77000,57000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,168000,"Seattle, WA",4,0,Distributed Systems (Back-End),116000,22000,30000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE II,Software Engineer,302000,"Arlington, VA",2,0,Distributed Systems (Back-End),160000,72000,70000,Female,11342,0,Asian,Bachelor's Degree,1,0
Amazon,L5,Software Engineer,295000,"Seattle, WA",5,3,Distributed Systems (Back-End),155000,120000,20000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,151000,"Seattle, WA",0,0,Full Stack,116000,22000,13000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,199000,"Seattle, WA",7,6,Distributed Systems (Back-End),139000,60000,0,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,190000,"Seattle, WA",7,4,API Development (Back-End),140000,30000,20000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,230000,"Austin, TX",7,2,Distributed Systems (Back-End),160000,70000,0,Male,10965,1,White,Master's Degree,1,1
Amazon,L4,Software Engineer,156000,"Irving, TX",4,1,Full Stack,126000,30000,0,Male,11115,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,283000,"Sunnyvale, CA",6,6,Full Stack,149000,134000,0,Male,7472,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,238000,"Seattle, WA",7,4,Security,148000,90000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,240000,"San Francisco, CA",3,3,Web Development (Front-End),170000,73000,0,Female,7419,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,2.00E+05,"Seattle, WA",2,2,Data,140000,60000,0,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,231000,"Seattle, WA",4,0,API Development (Back-End),152000,45000,34000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,148000,"Seattle, WA",3,2,Distributed Systems (Back-End),110000,17000,21000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE II,Software Engineer,230000,"Seattle, WA",4,0,Distributed Systems (Back-End),158000,45000,32000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,36000,NA,0,0,Distributed Systems (Back-End),18000,13000,5000,Male,13147,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,168000,"Arlington, VA",1,0,AWS,130000,23000,15000,Male,11342,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,170000,"Herndon, VA",2,1,Distributed Systems (Back-End),130000,23000,17000,Male,11385,0,White,Bachelor's Degree,1,1
Amazon,SDE III,Software Engineer,430000,"Seattle, WA",11,4,Distributed Systems (Back-End),160000,270000,0,Male,11527,0,Hispanic,Bachelor's Degree,1,1
Amazon,SDE II,Software Engineer,226000,"Phoenix, AZ",5,3,API Development (Back-End),134000,92000,0,Female,7042,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,195000,"Seattle, WA",3,3,API Development (Back-End),143000,52000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,224000,"Seattle, WA",6,5,Full Stack,144000,80000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,214000,"Seattle, WA",5,5,Full Stack,144000,70000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE II,Software Engineer,230000,"Seattle, WA",3,3,Full Stack,147000,83000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,136000,"Seattle, WA",3,2,Networking,108000,18000,10000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE II,Software Engineer,204000,"Sunnyvale, CA",3,3,Full Stack,167000,37000,0,Female,7472,0,Asian,Bachelor's Degree,1,0
Amazon,L4,Software Engineer,155000,"Denver, CO",1,1,Full Stack,118000,19000,18000,Male,7548,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,205000,"Sunnyvale, CA",6,3,Site Reliability (SRE),142000,63000,0,Male,7472,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,146000,"Seattle, WA",3,3,Distributed Systems (Back-End),113000,20000,13000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,204000,"Tempe, AZ",4,4,API Development (Back-End),144000,60000,0,Male,7053,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,176000,"Seattle, WA",0,0,Distributed Systems (Back-End),140000,19000,17000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,239000,"Seattle, WA",6,6,Distributed Systems (Back-End),159000,80000,0,Female,11527,0,White,Bachelor's Degree,1,0
Amazon,L4,Software Engineer,205000,"San Francisco, CA",3,0,Distributed Systems (Back-End),160000,40000,5000,Male,7419,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,240000,"Seattle, WA",16,3,Distributed Systems (Back-End),160000,80000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,288000,"Seattle, WA",5,0,Distributed Systems (Back-End),160000,73000,55000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,350000,"Palo Alto, CA",6,6,Distributed Systems (Back-End),185000,165000,0,Male,7351,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,354000,"Denver, CO",7,7,Distributed Systems (Back-End),160000,194000,0,Male,7548,0,White,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,284000,"Seattle, WA",8,7,Networking,160000,124000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,220000,"Seattle, WA",3,3,ML / AI,144000,76000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,205000,"Seattle, WA",5,5,Distributed Systems (Back-End),159000,46000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,256000,"Palo Alto, CA",3,3,Distributed Systems (Back-End),170000,86000,0,Male,7351,1,White,Master's Degree,1,1
Amazon,L5,Software Engineer,225000,"Seattle, WA",4,4,Distributed Systems (Back-End),152000,73000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,204000,"Seattle, WA",2,2,Production,204000,0,0,Male,11527,0,Hispanic,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,229000,"Seattle, WA",4,4,API Development (Back-End),146000,83000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,360000,"Seattle, WA",6,6,Distributed Systems (Back-End),160000,2.00E+05,0,Female,11527,0,Asian,Bachelor's Degree,1,0
Amazon,L4,Software Engineer,167000,"Austin, TX",2,0,Full Stack,126000,25000,16000,Male,10965,0,Hispanic,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,157000,"Seattle, WA",0,0,API Development (Back-End),135000,0,19000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE II,Software Engineer,215000,"Dallas, TX",5,5,API Development (Back-End),139000,76000,0,Male,11039,0,Asian,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,367000,"Seattle, WA",7,7,Distributed Systems (Back-End),160000,207000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,241000,"Boston, MA",4,2,Distributed Systems (Back-End),148000,93000,0,Male,8816,1,White,Master's Degree,1,1
Amazon,L6,Software Engineer,268000,"Seattle, WA",5,2,Web Development (Front-End),160000,108000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,201000,"Seattle, WA",3,3,API Development (Back-End),146000,55000,0,Female,11527,1,Asian,Master's Degree,1,0
